"","Y","X1","X2","Z1","Z2"
"1",-15.5967970246697,-1.85610538828197,-0.75940435635079,-0.980130272706786,2.13343399739632
"2",-2.79356594953449,0.189545812579814,-0.521745182935557,-0.733750304317515,1.0698445568452
"3",-1.74959486745666,-0.401044544911805,-0.823625662813175,-3.30611147207542,1.23241721735008
"4",-8.62224458730032,-0.090003723387359,1.70836453443726,0.491988962539807,-0.666890904992454
"5",-4.40498774800083,1.148196914143,0.0268515270547395,-1.96476739282836,-1.48845664127863
"6",7.07798039183646,0.566921091796218,0.294634818563804,-0.23374191223871,0.913789756920714
"7",-6.03990259513867,-1.67771472296459,-0.529217356277141,1.23178374961579,-2.26946576754398
"8",-13.8583389674759,-1.53656926126991,-0.545159993468971,0.562780815114158,-0.190658308795132
"9",-21.8564503338042,1.62057554206329,1.72742954680899,-3.27574440316558,-0.38987106912175
"10",-2.36678132709145,-1.92608729461041,0.532492225360456,1.76131698045002,-2.53871167286347
"11",0.65802001428584,0.955467980931131,0.89856674018272,1.46094642019601,-0.380187160884995
"12",2.32145008368067,-0.311170788038651,1.21334693581527,2.77110455381924,-2.76017191928109
"13",-3.05120263780763,0.424271064218928,0.546794582344582,-3.03712441543164,2.69086582256996
"14",-9.18388626713034,-1.13808054396973,0.996184474123698,1.37595835502392,-1.95113951001248
"15",0.177005864952191,-0.108014724298235,0.669557826127776,-0.98912326122054,0.0462357113846462
"16",3.11241944537542,0.298781556706654,0.0175736405946437,-0.478533556094153,0.181806009163084
"17",-4.13090674948915,-0.528987184103514,0.246472575931403,0.672435939286494,1.87087444274433
"18",3.0853572785398,0.197448869682174,1.56112058965954,2.51362229510803,0.340871372036714
"19",4.81289647034508,1.07619595000991,-0.418009697197422,-0.957208798202238,2.74059634686627
"20",4.99454085694542,-2.02106565656667,0.545151695115951,-1.64646084791054,0.735091696593489
"21",-0.0682547201629755,0.552631458933018,1.16965841211145,-0.362053072266917,-0.812033747529856
"22",3.36532674615449,0.183107519248965,0.641246641341427,0.895020579857058,0.291811583224669
"23",-6.28918829064045,-1.75554282624022,0.814646846773323,-0.613364252531418,0.903257421619673
"24",-1.05034093501165,-0.767601191543027,-0.3262765931818,1.96401156170241,0.0393100876256422
"25",-11.8415319005032,1.14078165801649,0.305796278939239,-2.99859299853274,-2.22476937218859
"26",7.60428062990951,0.980211974765618,-0.315850156997439,0.164431170482112,2.45370179549415
"27",-8.03750912772695,-0.369710957564778,-0.706325582193112,-0.176933350552205,1.94156576694611
"28",-5.91498019838218,-0.546795129899403,0.423773422792188,1.10265564719495,-0.793953005190885
"29",-15.4135711809258,2.01117450896928,-0.981432395306877,-2.70534409109742,-0.467334283774804
"30",-2.973803298999,0.173475181452006,0.515009075290101,1.70895386875831,-0.722625176687999
"31",-10.1021598883669,1.05546306635369,-1.16697707372394,-1.91693003379929,2.13738655626916
"32",-5.88984772654296,-0.580361823274238,-0.0244859035747162,0.226925159307165,0.621706505985177
"33",2.67687415575961,0.383643308283144,-0.0876928125182759,-0.516815872635621,0.625747529422832
"34",1.67156143878142,0.22675598957901,-0.0104921872157594,-0.168607789907141,-1.70328312567966
"35",-12.7252109366785,-0.486990552290757,-0.990523677649839,-0.394960985378398,1.13628856540924
"36",0.164198350753453,-0.0253398671041404,0.142013129701157,0.851160177775395,0.516963631204367
"37",15.2991498242536,0.225478683010271,-2.3703175756996,0.577464541309229,-0.849381898976149
"38",-7.70221673009915,-0.757212075454251,-0.175604010786097,0.507393308281447,0.76988018010384
"39",-3.06145497809177,-0.465247198864842,0.0364761951463292,0.296148093101744,-0.985509559719682
"40",-13.7786243644254,-1.15988369541585,-1.12351698958206,0.155549886935145,0.165308284143403
"41",-1.78573442512553,-0.010322781956121,-0.228493309854177,-0.236257227325026,0.672570132266149
"42",-2.61173069539295,-0.520336341191768,0.0727542180006794,0.832138456433688,-0.194244329126352
"43",-11.6113560202617,-1.34853791851756,0.613196585155188,-0.89369874094437,-1.90698637560602
"44",1.53263603778639,0.304478789152117,-0.665108736505146,0.572663556642247,0.302106888140968
"45",-3.57824512192009,0.537732547477815,0.758567147743025,1.23898755708702,-1.71064434205158
"46",-7.37899246897511,1.0495682764314,0.0311772684976335,-2.42606291780475,-0.386419828480482
"47",-1.28394955826426,-0.447945491207423,0.215346677675002,-0.455050700558696,1.29567748268465
"48",-7.30677249840464,-1.25657730162592,-1.09760680571013,0.304508590506342,-0.636218083844417
"49",0.186514591019947,0.288577518215572,0.504717277576254,0.320531762644322,-1.01700692751266
"50",-4.46766048312312,-0.235635414177585,0.507905801273306,0.66890435719545,-0.483940526534954
"51",-2.17447140606947,-0.199580024076075,0.501928650997767,-0.840635946606776,0.00198459238148605
"52",11.7090937053917,0.260826159055029,-1.59019914835198,0.651838224343318,-1.62833951204277
"53",7.81206922247725,0.929319120200681,-0.87216388861456,1.32586061585703,-0.650695351511651
"54",14.1918769289792,0.925263190538466,1.02933635446587,0.367627956276254,1.10991893225874
"55",-9.30317579956217,-0.725544140722783,1.40647441288601,0.346505554337943,3.01445601082844
"56",1.2897064461937,0.29678226925048,-0.729938243372616,0.164235867355718,-2.66992247195469
"57",-1.84498576742873,-0.227782188571814,0.0645385137100758,-0.26095140902016,-0.0115640092853882
"58",-7.01197785097512,0.452970370652219,-0.552029129881478,2.74434096343269,1.06790520107755
"59",5.65935616793082,-1.39664127516368,0.471816941094688,-1.96171027914163,0.331133922330408
"60",5.6127497879544,-0.0553269483552347,0.86756232743073,0.450683834071033,1.23782256838195
"61",-4.49865020833368,-0.624574646849152,0.0642203812795987,1.00214591342753,-1.85024017693733
"62",-5.92828134046229,-1.07445402781652,-0.0604155630604416,-0.900604048423713,-0.743078655508074
"63",9.93257781860873,0.350453399219913,1.49604972320261,1.25536223668552,2.21869299395394
"64",4.07445369973048,0.469327870992649,0.109909415366553,1.18080728628857,1.00428685877377
"65",0.470784018055035,-1.76305099302088,1.17341146416344,1.11655839218579,1.60784093893176
"66",-2.24406076159699,0.995475576486761,1.50032238065263,1.10272727589623,-0.962978625007424
"67",-6.37420296953866,-0.450959250003231,0.908744786557544,-0.0944694114196294,-2.08560412841319
"68",19.2542306089913,0.928550691451949,2.01126081026404,-0.964352317463777,1.86533819447634
"69",15.4522781227818,1.79676363656824,-0.110915317403971,-0.144921632642355,0.107897727020773
"70",-1.82059398820576,-0.067138641554673,-0.193740897166684,1.25576898957671,1.20440307556407
"71",-2.62014706761377,-0.096435884441881,0.776567688628156,2.38323997266178,-2.14403298142091
"72",4.26196249457875,-0.285907385265308,1.02748651979327,-1.415926462553,0.535362418801922
"73",8.21278701569965,0.707714113328949,1.02212359995136,2.03485367117056,1.48196841880037
"74",-10.6795984661241,-0.835281346478281,-0.531891064762276,0.700166617414489,1.92652172484437
"75",3.41250654375503,0.429921976498934,-0.0144664015375759,-0.7851525201334,0.25298929815153
"76",-14.6983673526681,-1.80150289195065,0.505212897374,1.05169858168179,-1.73415845798264
"77",-8.53758266800917,-0.431776888792728,-0.484911082477847,0.246668018098733,0.981518991150382
"78",-2.5952561069987,0.444531002428783,1.51356849577132,-0.486457494518929,-2.16000538144635
"79",-7.42281781664801,-0.325303004553089,1.09699503587769,-0.347396821338479,-0.598187398774518
"80",-0.818469547427968,1.48197790648711,-0.189137384296522,2.49134928522903,-1.73675676167322
"81",-10.2824337172775,0.123554467972875,-1.52242873827635,-3.27123765725936,1.07259786349227
"82",7.06798804277749,-1.76287498016565,-1.48046517323969,2.33772769179364,3.07460771869241
"83",-2.117232923332,-0.125940788147586,0.9444095097625,0.119155715344807,-2.44491411270707
"84",-2.40809478930016,-0.969397590938733,0.516400448789597,-1.66980785825379,-0.977078762577715
"85",-1.99887470354359,1.70363058004493,-0.324547121026523,1.8368085002191,1.98090775939461
"86",12.183262173027,2.20996320910865,0.899529029889948,-0.495928300702901,-1.48228163699453
"87",-12.5545232072136,1.20767509119827,-1.2060228157261,-2.33473220716252,0.471958820820543
"88",-1.76234075433624,0.13782296726003,-0.57934611491612,-0.351248651374602,2.4483162395057
"89",-2.61891924803085,-1.24245892180335,-0.176043569484608,1.51083080325931,-2.32213833541359
"90",0.140978399322773,-0.238540828925477,-0.17717090688564,1.79180883570013,2.8040255934332
"91",-8.32265321207506,0.304625474567799,1.34013659540468,2.0758492647425,3.31281773686234
"92",-10.1273043738118,-0.292169253726237,1.26766501355588,-0.590584921039138,-0.94574608362794
"93",1.41180694356662,0.803771116291853,0.24355939526764,-1.62792229509329,2.51842585924591
"94",-4.89801622984187,-0.278274233226569,0.525246868099222,2.07851412883568,-1.54003786676984
"95",-4.47688894901752,1.33805084764546,-0.447929496863903,-4.54122440795049,-0.497747912997276
"96",0.325841880439383,0.896883127670904,-0.470531487924087,1.32680495273465,2.14282239466828
"97",-23.4930744893026,-1.79621677156394,-1.36609811566591,-0.28004710845725,2.39132999282604
"98",3.49241141094439,0.335629786393521,-1.74771200760341,2.95584690635168,-2.29453990042047
"99",-3.12093630480376,-0.846761979822901,1.18252180104595,0.0704779887521334,0.672753234896828
"100",-27.7495015092099,-1.81084766911726,-1.85536353645136,-0.596802950262382,1.74624220001841
"101",-4.97384854939202,-0.291685586528103,-0.4156210663587,0.517645696272059,1.45869541120717
"102",8.98544740587544,-0.780396773087505,1.73183493245126,1.39018348976012,2.00294619650351
"103",-4.68389479365572,-1.14545748813277,1.12338222215182,-0.760205409190272,0.26504912460238
"104",-11.5015010360158,-1.00042905795119,0.277959463874284,-0.035043181181135,-1.36002721874992
"105",5.52075186854683,-0.135106847192623,0.978952153413275,0.358942656548599,0.89891402147708
"106",13.8736912629173,-0.775145105806173,0.789870948196854,-2.74947097748579,1.27739096290142
"107",9.82813679455581,1.38151014734524,0.298434732581189,0.972320907205763,0.62400463790553
"108",-14.9205795472188,-1.0090455500807,-0.743710135186098,-0.424107141297392,1.55027924690859
"109",8.41697702868279,1.15646115952097,0.645747940572093,1.23332699295152,0.555273835991476
"110",2.20008966170972,-0.126928943294921,1.002443273249,0.326810321841151,0.407076514518968
"111",-1.48136158003622,-0.957315460039008,-0.0755126172398069,1.57116753419808,-0.439593236699504
"112",-8.21279951567167,-0.0262922625142604,-1.40303014764792,-3.37375264231384,0.710746083491605
"113",-18.1974845333062,1.49474558873332,-1.68854635794635,-3.09142545330884,-2.80891752301883
"114",-11.7285697290572,-0.902914843573548,-0.408083833071357,0.157586067061651,0.989423564355517
"115",6.04783776579231,0.89808697699592,0.578605584287148,0.483762744995011,-0.515455165464962
"116",-7.8526436627626,-0.220036543117431,-1.68756450585596,1.41674661905833,0.568936292899055
"117",3.10269472733294,0.222121061579465,-0.34749127602851,0.604606222841327,-1.93581361079441
"118",-14.94661663722,-1.1328085887675,-0.825697365553119,0.51976375248084,1.71255762938675
"119",-7.41370600740263,-1.14889061359472,-0.352806989372983,1.1624908463959,2.47698431982
"120",-1.79685057133451,0.96951694728095,0.278448701136827,1.84743465328851,-1.85189817078927
"121",4.45116893819166,0.431129143334328,0.832236830876324,2.27957184526127,0.924920848553057
"122",8.73117913912412,1.42370871920571,0.219785388123664,-0.701469810758821,-1.32061387393891
"123",2.59642433313517,0.5073793373126,0.0995496271823909,-1.21241180275435,0.706556730206963
